"listing_id","season","available_days","total_days","availability_ratio","room_type"
"814901279152940604","Winter","20","181","0.110497","Private room"
"814915565295329424","Autumn","182","182","1","Private room"
"814915565295329424","Spring","115","116","0.991379","Private room"
"814915565295329424","Summer","160","161","0.993789","Private room"
"814915565295329424","Winter","181","181","1","Private room"
"814915788884324803","Autumn","182","182","1","Shared room"
"814915788884324803","Spring","116","116","1","Shared room"
"814915788884324803","Summer","161","161","1","Shared room"
"814915788884324803","Winter","181","181","1","Shared room"
"814940636696249027","Autumn","182","182","1","Private room"
"814940636696249027","Spring","115","116","0.991379","Private room"
"814940636696249027","Summer","160","161","0.993789","Private room"
"814940636696249027","Winter","181","181","1","Private room"
"815018593854181651","Autumn","182","182","1","Private room"
"815018593854181651","Spring","115","116","0.991379","Private room"
"815018593854181651","Summer","160","161","0.993789","Private room"
"815018593854181651","Winter","181","181","1","Private room"
"815344552013548393","Autumn","21","91","0.230769",
"815344552013548393","Spring","0","24","0",
"815344552013548393","Summer","2","69","0.0289855",
"815344552013548393","Winter","0","91","0",
"815482598879431043","Autumn","102","182","0.56044","Entire home/apt"
"815482598879431043","Spring","65","116","0.560345","Entire home/apt"
"815482598879431043","Summer","84","161","0.521739","Entire home/apt"
"815482598879431043","Winter","141","181","0.779006","Entire home/apt"
"815512006029766944","Autumn","21","91","0.230769",
"815512006029766944","Spring","0","24","0",
"815512006029766944","Summer","38","69","0.550725",
"815512006029766944","Winter","0","91","0",
"815617077803333466","Autumn","21","182","0.115385","Entire home/apt"
"815617077803333466","Spring","35","116","0.301724","Entire home/apt"
"815617077803333466","Summer","47","161","0.291925","Entire home/apt"
"815617077803333466","Winter","0","181","0","Entire home/apt"
"815636909113190324","Autumn","182","182","1","Private room"
"815636909113190324","Spring","115","116","0.991379","Private room"
"815636909113190324","Summer","160","161","0.993789","Private room"
"815636909113190324","Winter","181","181","1","Private room"
"815689799637103282","Autumn","182","182","1","Private room"
"815689799637103282","Spring","116","116","1","Private room"
"815689799637103282","Summer","160","161","0.993789","Private room"
"815689799637103282","Winter","181","181","1","Private room"
"815725491134839535","Autumn","182","182","1","Private room"
"815725491134839535","Spring","115","116","0.991379","Private room"
"815725491134839535","Summer","160","161","0.993789","Private room"
"815725491134839535","Winter","181","181","1","Private room"
"815790457732023186","Autumn","75","182","0.412088","Entire home/apt"
"815790457732023186","Spring","48","116","0.413793","Entire home/apt"
"815790457732023186","Summer","0","161","0","Entire home/apt"
"815790457732023186","Winter","150","181","0.828729","Entire home/apt"
"815792493895487287","Autumn","20","182","0.10989","Entire home/apt"
"815792493895487287","Spring","4","116","0.0344828","Entire home/apt"
"815792493895487287","Summer","15","161","0.0931677","Entire home/apt"
"815792493895487287","Winter","19","181","0.104972","Entire home/apt"
"815828961230006831","Autumn","182","182","1","Private room"
"815828961230006831","Spring","115","116","0.991379","Private room"
"815828961230006831","Summer","160","161","0.993789","Private room"
"815828961230006831","Winter","181","181","1","Private room"
"816162979992816462","Autumn","182","182","1","Private room"
"816162979992816462","Spring","116","116","1","Private room"
"816162979992816462","Summer","110","161","0.68323","Private room"
"816162979992816462","Winter","181","181","1","Private room"
"816299930723154524","Autumn","56","182","0.307692","Entire home/apt"
"816299930723154524","Spring","48","116","0.413793","Entire home/apt"
"816299930723154524","Summer","73","161","0.453416","Entire home/apt"
"816299930723154524","Winter","90","181","0.497238","Entire home/apt"
"816423487077558258","Autumn","63","91","0.692308",
"816423487077558258","Spring","0","24","0",
"816423487077558258","Summer","34","69","0.492754",
"816423487077558258","Winter","20","91","0.21978",
"816524904727969911","Autumn","112","182","0.615385","Private room"
"816524904727969911","Spring","67","116","0.577586","Private room"
"816524904727969911","Summer","105","161","0.652174","Private room"
"816524904727969911","Winter","20","181","0.110497","Private room"
"816553363582516888","Autumn","0","91","0",
"816553363582516888","Spring","0","24","0",
"816553363582516888","Summer","0","69","0",
"816553363582516888","Winter","0","91","0",
"816855842031051780","Autumn","182","182","1","Entire home/apt"
"816855842031051780","Spring","63","116","0.543103","Entire home/apt"
"816855842031051780","Summer","155","161","0.962733","Entire home/apt"
"816855842031051780","Winter","181","181","1","Entire home/apt"
"816890481846908203","Autumn","182","182","1","Private room"
"816890481846908203","Spring","115","116","0.991379","Private room"
"816890481846908203","Summer","160","161","0.993789","Private room"
"816890481846908203","Winter","181","181","1","Private room"
"816895903280182997","Autumn","182","182","1","Private room"
"816895903280182997","Spring","115","116","0.991379","Private room"
"816895903280182997","Summer","160","161","0.993789","Private room"
"816895903280182997","Winter","181","181","1","Private room"
"816909307281542408","Autumn","182","182","1","Entire home/apt"
"816909307281542408","Spring","116","116","1","Entire home/apt"
"816909307281542408","Summer","161","161","1","Entire home/apt"
"816909307281542408","Winter","181","181","1","Entire home/apt"
"816912520659806833","Autumn","182","182","1","Entire home/apt"
"816912520659806833","Spring","115","116","0.991379","Entire home/apt"
"816912520659806833","Summer","160","161","0.993789","Entire home/apt"
"816912520659806833","Winter","181","181","1","Entire home/apt"
"816917910491152771","Autumn","182","182","1","Entire home/apt"
"816917910491152771","Spring","115","116","0.991379","Entire home/apt"
"816917910491152771","Summer","160","161","0.993789","Entire home/apt"
"816917910491152771","Winter","181","181","1","Entire home/apt"
"816969637284961621","Autumn","78","91","0.857143","Entire home/apt"
"816969637284961621","Spring","50","92","0.543478","Entire home/apt"
"816969637284961621","Summer","61","92","0.663043","Entire home/apt"
"816969637284961621","Winter","57","90","0.633333","Entire home/apt"
"817077155956651328","Autumn","7","182","0.0384615","Entire home/apt"
"817077155956651328","Spring","16","116","0.137931","Entire home/apt"
"817077155956651328","Summer","0","161","0","Entire home/apt"
"817077155956651328","Winter","0","181","0","Entire home/apt"
"817082477731639770","Autumn","182","182","1","Private room"
"817082477731639770","Spring","116","116","1","Private room"
"817082477731639770","Summer","160","161","0.993789","Private room"
"817082477731639770","Winter","181","181","1","Private room"
"817085091882458434","Autumn","182","182","1","Entire home/apt"
"817085091882458434","Spring","48","116","0.413793","Entire home/apt"
"817085091882458434","Summer","72","161","0.447205","Entire home/apt"
"817085091882458434","Winter","181","181","1","Entire home/apt"
"817632883790567245","Autumn","79","91","0.868132",
"817632883790567245","Spring","24","24","1",
"817632883790567245","Summer","66","69","0.956522",
"817632883790567245","Winter","91","91","1",
"817787830035232468","Autumn","0","91","0",
"817787830035232468","Spring","0","24","0",
"817787830035232468","Summer","0","69","0",
"817787830035232468","Winter","0","91","0",
"817791860144888172","Autumn","0","91","0",
"817791860144888172","Spring","0","24","0",
"817791860144888172","Summer","0","69","0",
"817791860144888172","Winter","0","91","0",
"817794924695036852","Autumn","0","91","0",
"817794924695036852","Spring","0","24","0",
"817794924695036852","Summer","0","69","0",
"817794924695036852","Winter","0","91","0",
"817796847832286717","Autumn","0","91","0",
"817796847832286717","Spring","0","24","0",
"817796847832286717","Summer","0","69","0",
"817796847832286717","Winter","0","91","0",
"817797926059756633","Autumn","0","91","0",
"817797926059756633","Spring","0","24","0",
"817797926059756633","Summer","0","69","0",
"817797926059756633","Winter","0","91","0",
"817802182341593183","Autumn","0","91","0",
"817802182341593183","Spring","0","24","0",
"817802182341593183","Summer","0","69","0",
"817802182341593183","Winter","0","91","0",
"817803283052372235","Autumn","0","91","0",
"817803283052372235","Spring","0","24","0",
"817803283052372235","Summer","0","69","0",
"817803283052372235","Winter","0","91","0",
"817804934220803037","Autumn","0","91","0",
"817804934220803037","Spring","0","24","0",
"817804934220803037","Summer","0","69","0",
"817804934220803037","Winter","0","91","0",
"817886897752609187","Autumn","182","182","1","Entire home/apt"
"817886897752609187","Spring","115","116","0.991379","Entire home/apt"
"817886897752609187","Summer","160","161","0.993789","Entire home/apt"
"817886897752609187","Winter","181","181","1","Entire home/apt"
"817893101434898553","Autumn","182","182","1","Private room"
"817893101434898553","Spring","115","116","0.991379","Private room"
"817893101434898553","Summer","160","161","0.993789","Private room"
"817893101434898553","Winter","181","181","1","Private room"
"817893297642878255","Autumn","182","182","1","Entire home/apt"
"817893297642878255","Spring","115","116","0.991379","Entire home/apt"
"817893297642878255","Summer","160","161","0.993789","Entire home/apt"
"817893297642878255","Winter","181","181","1","Entire home/apt"
"817908669322617348","Autumn","182","182","1","Entire home/apt"
"817908669322617348","Spring","116","116","1","Entire home/apt"
"817908669322617348","Summer","130","161","0.807453","Entire home/apt"
"817908669322617348","Winter","181","181","1","Entire home/apt"
"818070765408717297","Autumn","182","182","1","Private room"
"818070765408717297","Spring","116","116","1","Private room"
"818070765408717297","Summer","161","161","1","Private room"
"818070765408717297","Winter","181","181","1","Private room"
"818080574157658820","Autumn","182","182","1","Private room"
"818080574157658820","Spring","115","116","0.991379","Private room"
"818080574157658820","Summer","160","161","0.993789","Private room"
"818080574157658820","Winter","181","181","1","Private room"
"818088988905385443","Autumn","21","91","0.230769",
"818088988905385443","Spring","0","24","0",
"818088988905385443","Summer","68","69","0.985507",
"818088988905385443","Winter","0","91","0",
"818096485950390929","Autumn","182","182","1","Shared room"
"818096485950390929","Spring","116","116","1","Shared room"
"818096485950390929","Summer","161","161","1","Shared room"
"818096485950390929","Winter","181","181","1","Shared room"
"818106167920959802","Autumn","182","182","1","Shared room"
"818106167920959802","Spring","115","116","0.991379","Shared room"
"818106167920959802","Summer","160","161","0.993789","Shared room"
"818106167920959802","Winter","181","181","1","Shared room"
"818123172462487384","Autumn","182","182","1","Private room"
"818123172462487384","Spring","115","116","0.991379","Private room"
"818123172462487384","Summer","160","161","0.993789","Private room"
"818123172462487384","Winter","181","181","1","Private room"
"818340944778783727","Autumn","182","182","1","Private room"
"818340944778783727","Spring","115","116","0.991379","Private room"
"818340944778783727","Summer","160","161","0.993789","Private room"
"818340944778783727","Winter","181","181","1","Private room"
"818346923034114324","Autumn","182","182","1","Private room"
"818346923034114324","Spring","115","116","0.991379","Private room"
"818346923034114324","Summer","160","161","0.993789","Private room"
"818346923034114324","Winter","181","181","1","Private room"
"818356311793602309","Autumn","182","182","1","Private room"
"818356311793602309","Spring","115","116","0.991379","Private room"
"818356311793602309","Summer","160","161","0.993789","Private room"
"818356311793602309","Winter","181","181","1","Private room"
"818465553526894089","Autumn","182","182","1","Private room"
"818465553526894089","Spring","116","116","1","Private room"
"818465553526894089","Summer","126","161","0.782609","Private room"
"818465553526894089","Winter","181","181","1","Private room"
"818563299353095203","Autumn","182","182","1","Private room"
"818563299353095203","Spring","115","116","0.991379","Private room"
"818563299353095203","Summer","160","161","0.993789","Private room"
"818563299353095203","Winter","181","181","1","Private room"
"818570463601851852","Autumn","182","182","1","Private room"
"818570463601851852","Spring","115","116","0.991379","Private room"
"818570463601851852","Summer","160","161","0.993789","Private room"
"818570463601851852","Winter","181","181","1","Private room"
"818579161683392256","Autumn","182","182","1","Private room"
"818579161683392256","Spring","116","116","1","Private room"
"818579161683392256","Summer","161","161","1","Private room"
"818579161683392256","Winter","181","181","1","Private room"
"818717454623285195","Autumn","112","182","0.615385","Private room"
"818717454623285195","Spring","67","116","0.577586","Private room"
"818717454623285195","Summer","160","161","0.993789","Private room"
"818717454623285195","Winter","20","181","0.110497","Private room"
"818728756414732849","Autumn","166","182","0.912088","Private room"
"818728756414732849","Spring","115","116","0.991379","Private room"
"818728756414732849","Summer","147","161","0.913043","Private room"
"818728756414732849","Winter","181","181","1","Private room"
"818738591237054576","Autumn","182","182","1","Private room"
"818738591237054576","Spring","115","116","0.991379","Private room"
"818738591237054576","Summer","160","161","0.993789","Private room"
"818738591237054576","Winter","181","181","1","Private room"
"818745066103957884","Autumn","182","182","1","Private room"
"818745066103957884","Spring","115","116","0.991379","Private room"
"818745066103957884","Summer","160","161","0.993789","Private room"
"818745066103957884","Winter","181","181","1","Private room"
"818758732945095291","Autumn","182","182","1","Private room"
"818758732945095291","Spring","115","116","0.991379","Private room"
"818758732945095291","Summer","160","161","0.993789","Private room"
"818758732945095291","Winter","181","181","1","Private room"
"818774839620689545","Autumn","182","182","1","Private room"
"818774839620689545","Spring","115","116","0.991379","Private room"
"818774839620689545","Summer","160","161","0.993789","Private room"
"818774839620689545","Winter","181","181","1","Private room"
"818782004506303033","Autumn","182","182","1","Private room"
"818782004506303033","Spring","115","116","0.991379","Private room"
"818782004506303033","Summer","160","161","0.993789","Private room"
"818782004506303033","Winter","181","181","1","Private room"
"818789552796171286","Autumn","182","182","1","Private room"
"818789552796171286","Spring","115","116","0.991379","Private room"
"818789552796171286","Summer","160","161","0.993789","Private room"
"818789552796171286","Winter","181","181","1","Private room"
"818799408796735832","Autumn","182","182","1","Private room"
"818799408796735832","Spring","86","116","0.741379","Private room"
"818799408796735832","Summer","160","161","0.993789","Private room"
"818799408796735832","Winter","111","181","0.61326","Private room"
"818807830032350093","Autumn","182","182","1","Private room"
"818807830032350093","Spring","115","116","0.991379","Private room"
"818807830032350093","Summer","105","161","0.652174","Private room"
"818807830032350093","Winter","181","181","1","Private room"
"818816499405993046","Autumn","112","182","0.615385","Private room"
"818816499405993046","Spring","67","116","0.577586","Private room"
"818816499405993046","Summer","160","161","0.993789","Private room"
"818816499405993046","Winter","20","181","0.110497","Private room"
"818823290949603451","Autumn","182","182","1","Shared room"
"818823290949603451","Spring","115","116","0.991379","Shared room"
"818823290949603451","Summer","160","161","0.993789","Shared room"
"818823290949603451","Winter","181","181","1","Shared room"
"818833106224348098","Autumn","182","182","1","Private room"
"818833106224348098","Spring","115","116","0.991379","Private room"
"818833106224348098","Summer","160","161","0.993789","Private room"
"818833106224348098","Winter","181","181","1","Private room"
"819139225701177973","Autumn","83","91","0.912088",
"819139225701177973","Spring","24","24","1",
"819139225701177973","Summer","60","69","0.869565",
"819139225701177973","Winter","82","91","0.901099",
"819162744478401359","Autumn","182","182","1","Private room"
"819162744478401359","Spring","114","116","0.982759","Private room"
"819162744478401359","Summer","159","161","0.987578","Private room"
"819162744478401359","Winter","181","181","1","Private room"
"819181013728160807","Autumn","112","182","0.615385","Entire home/apt"
"819181013728160807","Spring","58","116","0.5","Entire home/apt"
"819181013728160807","Summer","137","161","0.850932","Entire home/apt"
"819181013728160807","Winter","20","181","0.110497","Entire home/apt"
"819346310648486549","Autumn","182","182","1","Shared room"
"819346310648486549","Spring","116","116","1","Shared room"
"819346310648486549","Summer","161","161","1","Shared room"
"819346310648486549","Winter","181","181","1","Shared room"
"819346403046742613","Autumn","91","91","1",
"819346403046742613","Spring","24","24","1",
"819346403046742613","Summer","69","69","1",
"819346403046742613","Winter","91","91","1",
"819354244461843629","Autumn","91","182","0.5","Private room"
"819354244461843629","Spring","58","116","0.5","Private room"
"819354244461843629","Summer","82","161","0.509317","Private room"
"819354244461843629","Winter","87","181","0.480663","Private room"
"819366314685163977","Autumn","182","182","1","Private room"
"819366314685163977","Spring","116","116","1","Private room"
"819366314685163977","Summer","160","161","0.993789","Private room"
"819366314685163977","Winter","181","181","1","Private room"
"819941966997620127","Autumn","91","182","0.5","Private room"
"819941966997620127","Spring","91","116","0.784483","Private room"
"819941966997620127","Summer","101","161","0.627329","Private room"
"819941966997620127","Winter","152","181","0.839779","Private room"
"820188893915192284","Autumn","86","91","0.945055",
"820188893915192284","Spring","24","24","1",
"820188893915192284","Summer","61","69","0.884058",
"820188893915192284","Winter","91","91","1",
"820520811457218545","Autumn","182","182","1","Private room"
"820520811457218545","Spring","86","116","0.741379","Private room"
"820520811457218545","Summer","160","161","0.993789","Private room"
"820520811457218545","Winter","110","181","0.607735","Private room"
"820645977531636012","Autumn","16","91","0.175824",
"820645977531636012","Spring","0","24","0",
"820645977531636012","Summer","2","69","0.0289855",
"820645977531636012","Winter","0","91","0",
"8207213","Autumn","102","182","0.56044","Entire home/apt"
"8207213","Spring","53","116","0.456897","Entire home/apt"
"8207213","Summer","137","161","0.850932","Entire home/apt"
"8207213","Winter","20","181","0.110497","Entire home/apt"
"820858618578941109","Autumn","91","91","1","Entire home/apt"
"820858618578941109","Spring","67","92","0.728261","Entire home/apt"
"820858618578941109","Summer","45","92","0.48913","Entire home/apt"
"820858618578941109","Winter","90","90","1","Entire home/apt"
"821210189896359618","Autumn","0","91","0",
"821210189896359618","Spring","24","24","1",
"821210189896359618","Summer","56","69","0.811594",
"821210189896359618","Winter","10","91","0.10989",
"821216588079748283","Autumn","0","91","0",
"821216588079748283","Spring","0","24","0",
"821216588079748283","Summer","18","69","0.26087",
"821216588079748283","Winter","0","91","0",
"821508461509787037","Autumn","104","182","0.571429","Entire home/apt"
"821508461509787037","Spring","30","116","0.258621","Entire home/apt"
"821508461509787037","Summer","137","161","0.850932","Entire home/apt"
"821508461509787037","Winter","20","181","0.110497","Entire home/apt"
"821530091430789131","Autumn","112","182","0.615385","Entire home/apt"
"821530091430789131","Spring","68","116","0.586207","Entire home/apt"
"821530091430789131","Summer","150","161","0.931677","Entire home/apt"
"821530091430789131","Winter","20","181","0.110497","Entire home/apt"
"821626341909373145","Autumn","91","91","1",
"821626341909373145","Spring","24","24","1",
"821626341909373145","Summer","68","69","0.985507",
"821626341909373145","Winter","91","91","1",
"821642663062107591","Autumn","182","182","1","Entire home/apt"
"821642663062107591","Spring","116","116","1","Entire home/apt"
"821642663062107591","Summer","161","161","1","Entire home/apt"
"821642663062107591","Winter","181","181","1","Entire home/apt"
"821729023121671725","Autumn","55","91","0.604396",
"821729023121671725","Spring","19","24","0.791667",
"821729023121671725","Summer","7","69","0.101449",
"821729023121671725","Winter","70","91","0.769231",
"822099357499243786","Autumn","87","91","0.956044",
"822099357499243786","Spring","24","24","1",
"822099357499243786","Summer","63","69","0.913043",
"822099357499243786","Winter","89","91","0.978022",
"822107514571201036","Autumn","77","182","0.423077","Entire home/apt"
"822107514571201036","Spring","38","116","0.327586","Entire home/apt"
"822107514571201036","Summer","91","161","0.565217","Entire home/apt"
"822107514571201036","Winter","105","181","0.58011","Entire home/apt"
"822167704366912195","Autumn","91","91","1","Private room"
"822167704366912195","Spring","80","92","0.869565","Private room"
"822167704366912195","Summer","92","92","1","Private room"
"822167704366912195","Winter","90","90","1","Private room"
"822274596905226399","Autumn","182","182","1","Private room"
"822274596905226399","Spring","115","116","0.991379","Private room"
"822274596905226399","Summer","160","161","0.993789","Private room"
"822274596905226399","Winter","181","181","1","Private room"
"822332528187605870","Autumn","182","182","1","Private room"
"822332528187605870","Spring","115","116","0.991379","Private room"
"822332528187605870","Summer","160","161","0.993789","Private room"
"822332528187605870","Winter","181","181","1","Private room"
"822368569897787221","Autumn","182","182","1","Private room"
"822368569897787221","Spring","115","116","0.991379","Private room"
"822368569897787221","Summer","160","161","0.993789","Private room"
"822368569897787221","Winter","181","181","1","Private room"
"822383405506277586","Autumn","182","182","1","Private room"
"822383405506277586","Spring","115","116","0.991379","Private room"
"822383405506277586","Summer","160","161","0.993789","Private room"
"822383405506277586","Winter","181","181","1","Private room"
"822650390921467679","Autumn","91","182","0.5","Shared room"
"822650390921467679","Spring","79","116","0.681035","Shared room"
"822650390921467679","Summer","109","161","0.677019","Shared room"
"822650390921467679","Winter","90","181","0.497238","Shared room"
"822732155667859068","Autumn","109","182","0.598901","Private room"
"822732155667859068","Spring","61","116","0.525862","Private room"
"822732155667859068","Summer","154","161","0.956522","Private room"
"822732155667859068","Winter","20","181","0.110497","Private room"
"822738563893061038","Autumn","182","182","1","Private room"
"822738563893061038","Spring","116","116","1","Private room"
"822738563893061038","Summer","161","161","1","Private room"
"822738563893061038","Winter","181","181","1","Private room"
"822794157986992256","Autumn","173","182","0.950549","Private room"
"822794157986992256","Spring","87","116","0.75","Private room"
"822794157986992256","Summer","142","161","0.881988","Private room"
"822794157986992256","Winter","177","181","0.977901","Private room"
"822794245197517060","Autumn","176","182","0.967033","Private room"
"822794245197517060","Spring","98","116","0.844828","Private room"
"822794245197517060","Summer","153","161","0.950311","Private room"
"822794245197517060","Winter","176","181","0.972376","Private room"
"822854986506962765","Autumn","112","182","0.615385","Entire home/apt"
"822854986506962765","Spring","20","116","0.172414","Entire home/apt"
"822854986506962765","Summer","142","161","0.881988","Entire home/apt"
"822854986506962765","Winter","20","181","0.110497","Entire home/apt"
"822913298431641871","Autumn","182","182","1","Private room"
"822913298431641871","Spring","115","116","0.991379","Private room"
"822913298431641871","Summer","159","161","0.987578","Private room"
"822913298431641871","Winter","181","181","1","Private room"
"822918993108385735","Autumn","182","182","1","Private room"
"822918993108385735","Spring","109","116","0.939655","Private room"
"822918993108385735","Summer","161","161","1","Private room"
"822918993108385735","Winter","181","181","1","Private room"
"822922981258233906","Autumn","182","182","1","Private room"
"822922981258233906","Spring","115","116","0.991379","Private room"
"822922981258233906","Summer","161","161","1","Private room"
"822922981258233906","Winter","181","181","1","Private room"
"822926189462565584","Autumn","179","182","0.983516","Private room"
"822926189462565584","Spring","114","116","0.982759","Private room"
"822926189462565584","Summer","161","161","1","Private room"
"822926189462565584","Winter","181","181","1","Private room"
"822928155909756872","Autumn","182","182","1","Entire home/apt"
"822928155909756872","Spring","116","116","1","Entire home/apt"
"822928155909756872","Summer","161","161","1","Entire home/apt"
"822928155909756872","Winter","181","181","1","Entire home/apt"
"822932893157373010","Autumn","182","182","1","Private room"
"822932893157373010","Spring","115","116","0.991379","Private room"
"822932893157373010","Summer","160","161","0.993789","Private room"
"822932893157373010","Winter","181","181","1","Private room"
"822939717052416023","Autumn","182","182","1","Private room"
"822939717052416023","Spring","115","116","0.991379","Private room"
"822939717052416023","Summer","160","161","0.993789","Private room"
"822939717052416023","Winter","181","181","1","Private room"
"822957801765008652","Autumn","182","182","1","Private room"
"822957801765008652","Spring","115","116","0.991379","Private room"
"822957801765008652","Summer","160","161","0.993789","Private room"
"822957801765008652","Winter","181","181","1","Private room"
"822965411157624192","Autumn","112","182","0.615385","Private room"
"822965411157624192","Spring","67","116","0.577586","Private room"
"822965411157624192","Summer","160","161","0.993789","Private room"
"822965411157624192","Winter","20","181","0.110497","Private room"
"822979543223896477","Autumn","81","91","0.89011",
"822979543223896477","Spring","24","24","1",
"822979543223896477","Summer","56","69","0.811594",
"822979543223896477","Winter","91","91","1",
"822988093270584026","Autumn","182","182","1","Private room"
"822988093270584026","Spring","116","116","1","Private room"
"822988093270584026","Summer","161","161","1","Private room"
"822988093270584026","Winter","181","181","1","Private room"
"823003371541867692","Autumn","182","182","1","Private room"
"823003371541867692","Spring","116","116","1","Private room"
"823003371541867692","Summer","161","161","1","Private room"
"823003371541867692","Winter","181","181","1","Private room"
"823017154959018217","Autumn","112","182","0.615385","Shared room"
"823017154959018217","Spring","67","116","0.577586","Shared room"
"823017154959018217","Summer","160","161","0.993789","Shared room"
"823017154959018217","Winter","20","181","0.110497","Shared room"
"823038303998841564","Autumn","182","182","1","Private room"
"823038303998841564","Spring","116","116","1","Private room"
"823038303998841564","Summer","161","161","1","Private room"
"823038303998841564","Winter","181","181","1","Private room"
"823062416144674405","Autumn","182","182","1","Private room"
"823062416144674405","Spring","115","116","0.991379","Private room"
"823062416144674405","Summer","160","161","0.993789","Private room"
"823062416144674405","Winter","181","181","1","Private room"
"823077633134230122","Autumn","182","182","1","Private room"
"823077633134230122","Spring","115","116","0.991379","Private room"
"823077633134230122","Summer","160","161","0.993789","Private room"
"823077633134230122","Winter","181","181","1","Private room"
"823088516140063633","Autumn","182","182","1","Entire home/apt"
"823088516140063633","Spring","116","116","1","Entire home/apt"
"823088516140063633","Summer","160","161","0.993789","Entire home/apt"
"823088516140063633","Winter","181","181","1","Entire home/apt"
"823093125703255204","Autumn","182","182","1","Private room"
"823093125703255204","Spring","116","116","1","Private room"
"823093125703255204","Summer","161","161","1","Private room"
"823093125703255204","Winter","181","181","1","Private room"
"823109242590987368","Autumn","91","91","1",
"823109242590987368","Spring","24","24","1",
"823109242590987368","Summer","69","69","1",
"823109242590987368","Winter","91","91","1",
"823138493841185552","Autumn","182","182","1","Private room"
"823138493841185552","Spring","116","116","1","Private room"
"823138493841185552","Summer","161","161","1","Private room"
"823138493841185552","Winter","181","181","1","Private room"
"8233982","Autumn","0","91","0",
"8233982","Spring","0","24","0",
"8233982","Summer","0","69","0",
"8233982","Winter","0","91","0",
"823414704488526050","Autumn","182","182","1","Private room"
"823414704488526050","Spring","115","116","0.991379","Private room"
"823414704488526050","Summer","160","161","0.993789","Private room"
"823414704488526050","Winter","181","181","1","Private room"
"823429847934050086","Autumn","182","182","1","Entire home/apt"
"823429847934050086","Spring","116","116","1","Entire home/apt"
"823429847934050086","Summer","161","161","1","Entire home/apt"
"823429847934050086","Winter","181","181","1","Entire home/apt"
"823441344264632589","Autumn","182","182","1","Private room"
"823441344264632589","Spring","116","116","1","Private room"
"823441344264632589","Summer","160","161","0.993789","Private room"
"823441344264632589","Winter","181","181","1","Private room"
"823462808310659357","Autumn","182","182","1","Private room"
"823462808310659357","Spring","115","116","0.991379","Private room"
"823462808310659357","Summer","160","161","0.993789","Private room"
"823462808310659357","Winter","181","181","1","Private room"
"823471842872119438","Autumn","112","182","0.615385","Private room"
"823471842872119438","Spring","67","116","0.577586","Private room"
"823471842872119438","Summer","160","161","0.993789","Private room"
"823471842872119438","Winter","20","181","0.110497","Private room"
"823484682662994793","Autumn","112","182","0.615385","Private room"
"823484682662994793","Spring","67","116","0.577586","Private room"
"823484682662994793","Summer","160","161","0.993789","Private room"
"823484682662994793","Winter","20","181","0.110497","Private room"
"823499308326157312","Autumn","182","182","1","Private room"
"823499308326157312","Spring","115","116","0.991379","Private room"
"823499308326157312","Summer","160","161","0.993789","Private room"
"823499308326157312","Winter","181","181","1","Private room"
"823515731360380965","Autumn","112","182","0.615385","Private room"
"823515731360380965","Spring","67","116","0.577586","Private room"
"823515731360380965","Summer","160","161","0.993789","Private room"
"823515731360380965","Winter","20","181","0.110497","Private room"
"823528421468856123","Autumn","112","182","0.615385","Private room"
"823528421468856123","Spring","67","116","0.577586","Private room"
"823528421468856123","Summer","160","161","0.993789","Private room"
"823528421468856123","Winter","20","181","0.110497","Private room"
"823542840128154069","Autumn","182","182","1","Private room"
"823542840128154069","Spring","116","116","1","Private room"
"823542840128154069","Summer","161","161","1","Private room"
"823542840128154069","Winter","181","181","1","Private room"
"823553580171147560","Autumn","182","182","1","Private room"
"823553580171147560","Spring","115","116","0.991379","Private room"
"823553580171147560","Summer","127","161","0.78882","Private room"
"823553580171147560","Winter","181","181","1","Private room"
"823610110008608208","Autumn","182","182","1","Private room"
"823610110008608208","Spring","115","116","0.991379","Private room"
"823610110008608208","Summer","160","161","0.993789","Private room"
"823610110008608208","Winter","181","181","1","Private room"
"823658242061374269","Autumn","182","182","1","Shared room"
"823658242061374269","Spring","116","116","1","Shared room"
"823658242061374269","Summer","160","161","0.993789","Shared room"
"823658242061374269","Winter","181","181","1","Shared room"
"823675912400194728","Autumn","182","182","1","Private room"
"823675912400194728","Spring","115","116","0.991379","Private room"
"823675912400194728","Summer","160","161","0.993789","Private room"
"823675912400194728","Winter","181","181","1","Private room"
"823721938599659807","Autumn","182","182","1","Private room"
"823721938599659807","Spring","115","116","0.991379","Private room"
"823721938599659807","Summer","160","161","0.993789","Private room"
"823721938599659807","Winter","181","181","1","Private room"
"823734971281709296","Autumn","182","182","1","Private room"
"823734971281709296","Spring","115","116","0.991379","Private room"
"823734971281709296","Summer","161","161","1","Private room"
"823734971281709296","Winter","181","181","1","Private room"
"823755322519669230","Autumn","182","182","1","Private room"
"823755322519669230","Spring","86","116","0.741379","Private room"
"823755322519669230","Summer","160","161","0.993789","Private room"
"823755322519669230","Winter","111","181","0.61326","Private room"
"823765383791706442","Autumn","68","91","0.747253",
"823765383791706442","Spring","0","24","0",
"823765383791706442","Summer","60","69","0.869565",
"823765383791706442","Winter","20","91","0.21978",
"823771084218156573","Autumn","91","91","1",
"823771084218156573","Spring","24","24","1",
"823771084218156573","Summer","69","69","1",
"823771084218156573","Winter","91","91","1",
"823778544760712349","Autumn","182","182","1","Private room"
